"zip_code","borough","rental_price","neighborhood","date"
10312,"Staten Island",1959.26294719394,"South Shore","x2021_10_31"
10312,"Staten Island",1997.25562092562,"South Shore","x2021_11_30"
10312,"Staten Island",1949.95143859298,"South Shore","x2021_12_31"
10312,"Staten Island",1951.99433805407,"South Shore","x2022_01_31"
10312,"Staten Island",1983.98727253579,"South Shore","x2022_02_28"
10312,"Staten Island",2101.80617483756,"South Shore","x2022_03_31"
10312,"Staten Island",2082.57464550371,"South Shore","x2022_04_30"
10312,"Staten Island",2078.72563763733,"South Shore","x2022_05_31"
10312,"Staten Island",2068.51816305529,"South Shore","x2022_06_30"
10312,"Staten Island",2136.09656106632,"South Shore","x2022_07_31"
10312,"Staten Island",2123.0149209877,"South Shore","x2022_08_31"
10312,"Staten Island",2135.77560014314,"South Shore","x2022_09_30"
10312,"Staten Island",2082.75810992117,"South Shore","x2022_10_31"
10312,"Staten Island",2057.80992578097,"South Shore","x2022_11_30"
10312,"Staten Island",2099.39229118498,"South Shore","x2022_12_31"
10312,"Staten Island",2301.81594723414,"South Shore","x2023_02_28"
10312,"Staten Island",2319.19227492558,"South Shore","x2023_03_31"
10312,"Staten Island",2283.61600600891,"South Shore","x2023_04_30"
10312,"Staten Island",2180.96805677583,"South Shore","x2023_05_31"
10312,"Staten Island",2161.2405042667,"South Shore","x2023_06_30"
10312,"Staten Island",2214.15380311312,"South Shore","x2023_07_31"
10312,"Staten Island",2253.23374727822,"South Shore","x2023_08_31"
10312,"Staten Island",2231.02588317296,"South Shore","x2023_09_30"
10312,"Staten Island",2186.8155345544,"South Shore","x2023_10_31"
10312,"Staten Island",2286.88712513639,"South Shore","x2023_11_30"
10312,"Staten Island",2427.92814485964,"South Shore","x2023_12_31"
10312,"Staten Island",2513.39144901751,"South Shore","x2024_01_31"
10312,"Staten Island",2478.23633795008,"South Shore","x2024_02_29"
10312,"Staten Island",2425.0324406139,"South Shore","x2024_03_31"
10312,"Staten Island",2432.56168958376,"South Shore","x2024_04_30"
10312,"Staten Island",2536.6552088794,"South Shore","x2024_05_31"
10312,"Staten Island",2503.56097746936,"South Shore","x2024_06_30"
10312,"Staten Island",2475.64551717685,"South Shore","x2024_07_31"
10312,"Staten Island",2426.66666666667,"South Shore","x2024_08_31"
10314,"Staten Island",2007.33234518806,"Mid-Island","x2021_03_31"
10314,"Staten Island",2011.60557734122,"Mid-Island","x2021_04_30"
10314,"Staten Island",2063.48572973065,"Mid-Island","x2021_05_31"
10314,"Staten Island",2103.63126679154,"Mid-Island","x2021_06_30"
10314,"Staten Island",2183.1969191172,"Mid-Island","x2021_07_31"
10314,"Staten Island",2133.93707393237,"Mid-Island","x2021_08_31"
10314,"Staten Island",2131.37135406453,"Mid-Island","x2021_09_30"
10314,"Staten Island",2098.17900967131,"Mid-Island","x2021_10_31"
10314,"Staten Island",2138.80076016689,"Mid-Island","x2021_11_30"
10314,"Staten Island",2141.43515947159,"Mid-Island","x2021_12_31"
10314,"Staten Island",2129.62875415502,"Mid-Island","x2022_01_31"
10314,"Staten Island",2137.75679277301,"Mid-Island","x2022_02_28"
10314,"Staten Island",2186.06107037785,"Mid-Island","x2022_03_31"
10314,"Staten Island",2184.10364700306,"Mid-Island","x2022_04_30"
10314,"Staten Island",2213.66582395366,"Mid-Island","x2022_05_31"
10314,"Staten Island",2193.59154568521,"Mid-Island","x2022_06_30"
10314,"Staten Island",2217.51432752219,"Mid-Island","x2022_07_31"
10314,"Staten Island",2194.83716482378,"Mid-Island","x2022_08_31"
10314,"Staten Island",2294.03553304143,"Mid-Island","x2022_09_30"
10314,"Staten Island",2351.53228855741,"Mid-Island","x2022_10_31"
10314,"Staten Island",2430.48056288972,"Mid-Island","x2022_11_30"
10314,"Staten Island",2378.4849883524,"Mid-Island","x2022_12_31"
10314,"Staten Island",2391.1520098143,"Mid-Island","x2023_01_31"
10314,"Staten Island",2375.23511745913,"Mid-Island","x2023_02_28"
10314,"Staten Island",2403.09566619971,"Mid-Island","x2023_03_31"
10314,"Staten Island",2414.01650321251,"Mid-Island","x2023_04_30"
10314,"Staten Island",2454.41536013487,"Mid-Island","x2023_05_31"
10314,"Staten Island",2492.79976962599,"Mid-Island","x2023_06_30"
10314,"Staten Island",2537.78403518099,"Mid-Island","x2023_07_31"
10314,"Staten Island",2548.62080478783,"Mid-Island","x2023_08_31"
10314,"Staten Island",2514.62897145735,"Mid-Island","x2023_09_30"
10314,"Staten Island",2520.13284262986,"Mid-Island","x2023_10_31"
10314,"Staten Island",2504.13703788223,"Mid-Island","x2023_11_30"
10314,"Staten Island",2463.89036451619,"Mid-Island","x2023_12_31"
10314,"Staten Island",2481.40320155941,"Mid-Island","x2024_01_31"
10314,"Staten Island",2505.20703705753,"Mid-Island","x2024_02_29"
10314,"Staten Island",2675.84124289232,"Mid-Island","x2024_03_31"
10314,"Staten Island",2701.47393978489,"Mid-Island","x2024_04_30"
10314,"Staten Island",2695.13573351998,"Mid-Island","x2024_05_31"
10314,"Staten Island",2625.62326784268,"Mid-Island","x2024_06_30"
10314,"Staten Island",2647.23383449701,"Mid-Island","x2024_07_31"
10314,"Staten Island",2750,"Mid-Island","x2024_08_31"
10451,"Bronx",2710.55760017296,"High Bridge and Morrisania","x2023_01_31"
10451,"Bronx",2778.69533717626,"High Bridge and Morrisania","x2023_02_28"
10451,"Bronx",2762.73078881031,"High Bridge and Morrisania","x2023_03_31"
10451,"Bronx",2776.82773270206,"High Bridge and Morrisania","x2023_04_30"
10451,"Bronx",2764.89182164591,"High Bridge and Morrisania","x2023_05_31"
10451,"Bronx",2834.90208678744,"High Bridge and Morrisania","x2023_06_30"
10451,"Bronx",2904.24455003443,"High Bridge and Morrisania","x2023_07_31"
10451,"Bronx",2889.17221344907,"High Bridge and Morrisania","x2023_08_31"
10451,"Bronx",2902.38508030351,"High Bridge and Morrisania","x2023_09_30"
10451,"Bronx",2838.00094263353,"High Bridge and Morrisania","x2023_10_31"
10451,"Bronx",2944.45558086704,"High Bridge and Morrisania","x2023_11_30"
10451,"Bronx",2969.1033693634,"High Bridge and Morrisania","x2023_12_31"
10451,"Bronx",3021.04484839999,"High Bridge and Morrisania","x2024_01_31"
10451,"Bronx",2917.26361751193,"High Bridge and Morrisania","x2024_02_29"
10451,"Bronx",2820.49923037971,"High Bridge and Morrisania","x2024_03_31"
10451,"Bronx",2737.20445246121,"High Bridge and Morrisania","x2024_04_30"
10451,"Bronx",2759.20827592432,"High Bridge and Morrisania","x2024_05_31"
10451,"Bronx",2803.08767108363,"High Bridge and Morrisania","x2024_06_30"
10451,"Bronx",2868.03098982037,"High Bridge and Morrisania","x2024_07_31"
10451,"Bronx",2869.07122507123,"High Bridge and Morrisania","x2024_08_31"
10452,"Bronx",2146.60640245359,"High Bridge and Morrisania","x2023_07_31"
10452,"Bronx",2158.51938620215,"High Bridge and Morrisania","x2023_08_31"
10452,"Bronx",2355.12672383049,"High Bridge and Morrisania","x2023_09_30"
10452,"Bronx",2301.44048403621,"High Bridge and Morrisania","x2023_10_31"
10452,"Bronx",2213.44728876423,"High Bridge and Morrisania","x2023_11_30"
10452,"Bronx",2163.19669757033,"High Bridge and Morrisania","x2023_12_31"
10452,"Bronx",2153.53307272754,"High Bridge and Morrisania","x2024_01_31"
10452,"Bronx",2224.16667825956,"High Bridge and Morrisania","x2024_02_29"
10452,"Bronx",2297.41026583919,"High Bridge and Morrisania","x2024_03_31"
10452,"Bronx",2355.79325664486,"High Bridge and Morrisania","x2024_04_30"
10452,"Bronx",2311.78945754712,"High Bridge and Morrisania","x2024_05_31"
10452,"Bronx",2237.14069299753,"High Bridge and Morrisania","x2024_06_30"
10452,"Bronx",2300.07913387064,"High Bridge and Morrisania","x2024_07_31"
10452,"Bronx",2372.33333333333,"High Bridge and Morrisania","x2024_08_31"
10453,"Bronx",2250,"Central Bronx","x2024_08_31"
10454,"Bronx",2570.86492065394,"Hunts Point and Mott Haven","x2022_03_31"
10454,"Bronx",2601.44607839321,"Hunts Point and Mott Haven","x2022_04_30"
10454,"Bronx",2659.38252245345,"Hunts Point and Mott Haven","x2022_05_31"
10454,"Bronx",2672.37704775655,"Hunts Point and Mott Haven","x2022_06_30"
10454,"Bronx",2729.34437844088,"Hunts Point and Mott Haven","x2022_07_31"
10454,"Bronx",2694.82777463944,"Hunts Point and Mott Haven","x2022_08_31"
10454,"Bronx",2656.28299802102,"Hunts Point and Mott Haven","x2022_09_30"
10454,"Bronx",2657.75185500321,"Hunts Point and Mott Haven","x2022_10_31"
10454,"Bronx",2668.45654024352,"Hunts Point and Mott Haven","x2022_11_30"
10454,"Bronx",2643.56141671254,"Hunts Point and Mott Haven","x2022_12_31"
10454,"Bronx",2623.64594333506,"Hunts Point and Mott Haven","x2023_01_31"
10454,"Bronx",2615.02782746625,"Hunts Point and Mott Haven","x2023_02_28"
10454,"Bronx",2697.87770306849,"Hunts Point and Mott Haven","x2023_03_31"
10454,"Bronx",2711.30147158645,"Hunts Point and Mott Haven","x2023_04_30"
10454,"Bronx",2669.53059961282,"Hunts Point and Mott Haven","x2023_05_31"
10454,"Bronx",2603.33358549685,"Hunts Point and Mott Haven","x2023_06_30"
10454,"Bronx",2601.76329692148,"Hunts Point and Mott Haven","x2023_07_31"
10454,"Bronx",2682.96022921676,"Hunts Point and Mott Haven","x2023_08_31"
10454,"Bronx",2692.09245276001,"Hunts Point and Mott Haven","x2023_09_30"
10454,"Bronx",2680.59112672795,"Hunts Point and Mott Haven","x2023_10_31"
10454,"Bronx",2637.30985904122,"Hunts Point and Mott Haven","x2023_11_30"
10454,"Bronx",2650.53965427038,"Hunts Point and Mott Haven","x2023_12_31"
10454,"Bronx",2761.86142308935,"Hunts Point and Mott Haven","x2024_01_31"
10454,"Bronx",2782.31229217875,"Hunts Point and Mott Haven","x2024_02_29"
10454,"Bronx",2867.84602902249,"Hunts Point and Mott Haven","x2024_03_31"
10454,"Bronx",2868.8680275981,"Hunts Point and Mott Haven","x2024_04_30"
10454,"Bronx",2944.90660630486,"Hunts Point and Mott Haven","x2024_05_31"
10454,"Bronx",2962.57956921176,"Hunts Point and Mott Haven","x2024_06_30"
10454,"Bronx",2934.07313583649,"Hunts Point and Mott Haven","x2024_07_31"
10454,"Bronx",2884.15384615385,"Hunts Point and Mott Haven","x2024_08_31"
10455,"Bronx",2249.49882288234,"Hunts Point and Mott Haven","x2024_06_30"
10455,"Bronx",2379.0785439747,"Hunts Point and Mott Haven","x2024_07_31"
10455,"Bronx",2273.61111111111,"Hunts Point and Mott Haven","x2024_08_31"
10456,"Bronx",2446.98740966578,"High Bridge and Morrisania","x2024_05_31"
10456,"Bronx",2385.18184072235,"High Bridge and Morrisania","x2024_06_30"
10456,"Bronx",2232.87191216143,"High Bridge and Morrisania","x2024_07_31"
10456,"Bronx",2183.33333333333,"High Bridge and Morrisania","x2024_08_31"
10457,"Bronx",1569.15296149376,"Central Bronx","x2018_02_28"
10457,"Bronx",1643.80904780127,"Central Bronx","x2018_03_31"
10457,"Bronx",1706.47013188885,"Central Bronx","x2018_04_30"
10457,"Bronx",1759.49627764374,"Central Bronx","x2018_05_31"
10457,"Bronx",1728.0345819368,"Central Bronx","x2018_06_30"
10457,"Bronx",1697.30449932852,"Central Bronx","x2018_07_31"
10457,"Bronx",1687.78285175063,"Central Bronx","x2018_08_31"
10457,"Bronx",1703.67493802836,"Central Bronx","x2018_09_30"
10457,"Bronx",1690.59855047734,"Central Bronx","x2018_10_31"
10457,"Bronx",1670.06016447784,"Central Bronx","x2018_11_30"
10457,"Bronx",1666.22969572291,"Central Bronx","x2018_12_31"
10457,"Bronx",1698.92821096288,"Central Bronx","x2019_01_31"
10457,"Bronx",1677.13594145036,"Central Bronx","x2019_02_28"
10457,"Bronx",1723.78788520945,"Central Bronx","x2019_03_31"
10457,"Bronx",1697.13599371888,"Central Bronx","x2019_04_30"
10457,"Bronx",1751.80566737223,"Central Bronx","x2019_05_31"
10457,"Bronx",1698.17602449103,"Central Bronx","x2019_06_30"
10457,"Bronx",1775.81846870742,"Central Bronx","x2019_07_31"
10457,"Bronx",1797.18019828821,"Central Bronx","x2019_08_31"
10457,"Bronx",1846.89235572253,"Central Bronx","x2019_09_30"
10457,"Bronx",1804.69121992042,"Central Bronx","x2019_10_31"
10457,"Bronx",1813.40840452734,"Central Bronx","x2019_11_30"
10457,"Bronx",1828.08123000273,"Central Bronx","x2019_12_31"
10457,"Bronx",1850.37018269396,"Central Bronx","x2020_01_31"
10457,"Bronx",1846.62019642405,"Central Bronx","x2020_02_29"
10457,"Bronx",1874.31046951036,"Central Bronx","x2020_03_31"
10457,"Bronx",1872.14547121169,"Central Bronx","x2020_04_30"
10457,"Bronx",1867.59118412269,"Central Bronx","x2020_05_31"
10457,"Bronx",1855.57839070771,"Central Bronx","x2020_06_30"
10457,"Bronx",1861.1386014271,"Central Bronx","x2020_07_31"
10457,"Bronx",1855.34531429107,"Central Bronx","x2020_08_31"
10457,"Bronx",1861.69961831306,"Central Bronx","x2020_09_30"
10457,"Bronx",1889.65670434732,"Central Bronx","x2020_10_31"
10457,"Bronx",1911.1310228444,"Central Bronx","x2020_11_30"
10457,"Bronx",1856.94194013601,"Central Bronx","x2020_12_31"
10457,"Bronx",1848.51711975187,"Central Bronx","x2021_01_31"
10457,"Bronx",1849.67447336554,"Central Bronx","x2021_02_28"
10457,"Bronx",1914.3507099784,"Central Bronx","x2021_03_31"
10457,"Bronx",1870.25792718901,"Central Bronx","x2021_04_30"
10457,"Bronx",1851.28126984872,"Central Bronx","x2021_05_31"
10457,"Bronx",1818.33229173922,"Central Bronx","x2021_06_30"
10457,"Bronx",1848.81687525513,"Central Bronx","x2021_07_31"
10457,"Bronx",1841.28058911783,"Central Bronx","x2021_08_31"
10457,"Bronx",1903.83050778057,"Central Bronx","x2021_09_30"
10457,"Bronx",1953.79671089137,"Central Bronx","x2021_10_31"
10457,"Bronx",2008.52751946957,"Central Bronx","x2021_11_30"
10457,"Bronx",1997.43238141255,"Central Bronx","x2021_12_31"
10457,"Bronx",1981.04345207928,"Central Bronx","x2022_01_31"
10457,"Bronx",1998.21859396532,"Central Bronx","x2022_02_28"
10457,"Bronx",2053.27329784937,"Central Bronx","x2022_03_31"
10457,"Bronx",2051.7471150667,"Central Bronx","x2022_04_30"
10457,"Bronx",2068.64629444937,"Central Bronx","x2022_05_31"
10457,"Bronx",2023.18870045145,"Central Bronx","x2022_06_30"
10457,"Bronx",2073.96233367996,"Central Bronx","x2022_07_31"
10457,"Bronx",2102.64110380462,"Central Bronx","x2022_08_31"
10457,"Bronx",2126.9631164326,"Central Bronx","x2022_09_30"
10457,"Bronx",2079.39857052409,"Central Bronx","x2022_10_31"
10457,"Bronx",2017.21370373733,"Central Bronx","x2022_11_30"
10457,"Bronx",2070.69981844492,"Central Bronx","x2022_12_31"
10457,"Bronx",2152.30707588309,"Central Bronx","x2023_01_31"
10457,"Bronx",2273.68656694056,"Central Bronx","x2023_02_28"
10457,"Bronx",2254.96277250178,"Central Bronx","x2023_03_31"
10457,"Bronx",2299.60279540689,"Central Bronx","x2023_04_30"
10457,"Bronx",2301.9884665908,"Central Bronx","x2023_05_31"
10457,"Bronx",2288.40842047469,"Central Bronx","x2023_06_30"
10457,"Bronx",2287.52505567073,"Central Bronx","x2023_07_31"
10457,"Bronx",2298.33168697523,"Central Bronx","x2023_08_31"
10457,"Bronx",2300.44690401565,"Central Bronx","x2023_09_30"
10457,"Bronx",2367.81716012285,"Central Bronx","x2023_10_31"
10457,"Bronx",2340.25024743533,"Central Bronx","x2023_11_30"
10457,"Bronx",2472.06714908642,"Central Bronx","x2023_12_31"
10457,"Bronx",2426.43890837014,"Central Bronx","x2024_01_31"
10457,"Bronx",2391.55578680019,"Central Bronx","x2024_02_29"
10457,"Bronx",2448.93649623388,"Central Bronx","x2024_03_31"
10457,"Bronx",2477.21011974149,"Central Bronx","x2024_04_30"
10457,"Bronx",2614.23708492389,"Central Bronx","x2024_05_31"
10457,"Bronx",2501.7976060012,"Central Bronx","x2024_06_30"
10457,"Bronx",2563.32212469684,"Central Bronx","x2024_07_31"
10457,"Bronx",2481.66666666667,"Central Bronx","x2024_08_31"
10458,"Bronx",1102.39973551182,"Bronx Park and Fordham","x2015_12_31"
10458,"Bronx",1141.98623356567,"Bronx Park and Fordham","x2016_02_29"
10458,"Bronx",1121.79570260689,"Bronx Park and Fordham","x2016_03_31"
10458,"Bronx",1116.07041119116,"Bronx Park and Fordham","x2016_05_31"
10458,"Bronx",1132.13016131114,"Bronx Park and Fordham","x2016_06_30"
10458,"Bronx",1135.19104516444,"Bronx Park and Fordham","x2016_07_31"
10458,"Bronx",1139.44238496294,"Bronx Park and Fordham","x2016_08_31"
10458,"Bronx",1164.41256512964,"Bronx Park and Fordham","x2016_09_30"
10458,"Bronx",1166.04955285232,"Bronx Park and Fordham","x2016_10_31"
10458,"Bronx",1181.60768902461,"Bronx Park and Fordham","x2016_11_30"
10458,"Bronx",1201.44210208218,"Bronx Park and Fordham","x2016_12_31"
10458,"Bronx",1217.91226429532,"Bronx Park and Fordham","x2017_01_31"
10458,"Bronx",1237.93515576079,"Bronx Park and Fordham","x2017_02_28"
10458,"Bronx",1230.2785571724,"Bronx Park and Fordham","x2017_03_31"
10458,"Bronx",1252.33448352443,"Bronx Park and Fordham","x2017_04_30"
10458,"Bronx",1263.94804291833,"Bronx Park and Fordham","x2017_05_31"
10458,"Bronx",1246.35101303496,"Bronx Park and Fordham","x2017_06_30"
10458,"Bronx",1249.10010487043,"Bronx Park and Fordham","x2017_07_31"
10458,"Bronx",1231.05913283287,"Bronx Park and Fordham","x2017_08_31"
10458,"Bronx",1237.40837156757,"Bronx Park and Fordham","x2017_09_30"
10458,"Bronx",1219.2305258442,"Bronx Park and Fordham","x2017_10_31"
10458,"Bronx",1225.15491641687,"Bronx Park and Fordham","x2017_11_30"
10458,"Bronx",1227.68262759099,"Bronx Park and Fordham","x2017_12_31"
10458,"Bronx",1241.37831453624,"Bronx Park and Fordham","x2018_01_31"
10458,"Bronx",1257.16978522726,"Bronx Park and Fordham","x2018_02_28"
10458,"Bronx",1292.34145256314,"Bronx Park and Fordham","x2018_03_31"
10458,"Bronx",1282.89259545928,"Bronx Park and Fordham","x2018_04_30"
10458,"Bronx",1317.38933085672,"Bronx Park and Fordham","x2018_05_31"
10458,"Bronx",1309.97467364837,"Bronx Park and Fordham","x2018_06_30"
10458,"Bronx",1333.23120418998,"Bronx Park and Fordham","x2018_07_31"
10458,"Bronx",1292.97902923276,"Bronx Park and Fordham","x2018_08_31"
10458,"Bronx",1317.57346933662,"Bronx Park and Fordham","x2018_09_30"
10458,"Bronx",1348.73814791795,"Bronx Park and Fordham","x2018_10_31"
10458,"Bronx",1384.35859268588,"Bronx Park and Fordham","x2018_11_30"
10458,"Bronx",1371.81929220584,"Bronx Park and Fordham","x2018_12_31"
10458,"Bronx",1320.04843283033,"Bronx Park and Fordham","x2019_01_31"
10458,"Bronx",1308.67549946838,"Bronx Park and Fordham","x2019_02_28"
10458,"Bronx",1312.28276286272,"Bronx Park and Fordham","x2019_03_31"
10458,"Bronx",1346.86600393205,"Bronx Park and Fordham","x2019_04_30"
10458,"Bronx",1355.2733089298,"Bronx Park and Fordham","x2019_05_31"
10458,"Bronx",1373.35952611601,"Bronx Park and Fordham","x2019_06_30"
10458,"Bronx",1366.53573306454,"Bronx Park and Fordham","x2019_07_31"
10458,"Bronx",1375.77544012363,"Bronx Park and Fordham","x2019_08_31"
10458,"Bronx",1367.5922636886,"Bronx Park and Fordham","x2019_09_30"
10458,"Bronx",1373.97135246393,"Bronx Park and Fordham","x2019_10_31"
10458,"Bronx",1379.22761381434,"Bronx Park and Fordham","x2019_11_30"
10458,"Bronx",1380.26903084514,"Bronx Park and Fordham","x2019_12_31"
10458,"Bronx",1375.97644774494,"Bronx Park and Fordham","x2020_01_31"
10458,"Bronx",1376.82732157058,"Bronx Park and Fordham","x2020_02_29"
10458,"Bronx",1417.88421683578,"Bronx Park and Fordham","x2020_04_30"
10458,"Bronx",1438.81196481467,"Bronx Park and Fordham","x2020_05_31"
10458,"Bronx",1436.29821704481,"Bronx Park and Fordham","x2020_06_30"
10458,"Bronx",1433.48353773783,"Bronx Park and Fordham","x2020_07_31"
10458,"Bronx",1426.36211395151,"Bronx Park and Fordham","x2020_08_31"
10458,"Bronx",1424.97300911779,"Bronx Park and Fordham","x2020_09_30"
10458,"Bronx",1417.83341057685,"Bronx Park and Fordham","x2020_10_31"
10458,"Bronx",1417.1904612493,"Bronx Park and Fordham","x2020_11_30"
10458,"Bronx",1421.97637108117,"Bronx Park and Fordham","x2020_12_31"
10458,"Bronx",1420.38207681723,"Bronx Park and Fordham","x2021_01_31"
10458,"Bronx",1451.03124330138,"Bronx Park and Fordham","x2021_02_28"
10458,"Bronx",1454.84251104962,"Bronx Park and Fordham","x2021_03_31"
10458,"Bronx",1477.05135979164,"Bronx Park and Fordham","x2021_04_30"
10458,"Bronx",1467.00514638953,"Bronx Park and Fordham","x2021_05_31"
10458,"Bronx",1471.03240711146,"Bronx Park and Fordham","x2021_06_30"
10458,"Bronx",1469.98841801925,"Bronx Park and Fordham","x2021_07_31"
10458,"Bronx",1444.35420234079,"Bronx Park and Fordham","x2021_08_31"
10458,"Bronx",1440.93200032796,"Bronx Park and Fordham","x2021_09_30"
10458,"Bronx",1453.16763077745,"Bronx Park and Fordham","x2021_10_31"
10458,"Bronx",1444.50173130531,"Bronx Park and Fordham","x2021_11_30"
10458,"Bronx",1430.83205738371,"Bronx Park and Fordham","x2021_12_31"
10458,"Bronx",1439.22231491341,"Bronx Park and Fordham","x2022_01_31"
10458,"Bronx",1457.82046463607,"Bronx Park and Fordham","x2022_02_28"
10458,"Bronx",1500.95722725054,"Bronx Park and Fordham","x2022_03_31"
10458,"Bronx",1533.41273370977,"Bronx Park and Fordham","x2022_04_30"
10458,"Bronx",1567.75828212209,"Bronx Park and Fordham","x2022_05_31"
10458,"Bronx",1567.79435742634,"Bronx Park and Fordham","x2022_06_30"
10458,"Bronx",1548.8107435729,"Bronx Park and Fordham","x2022_07_31"
10458,"Bronx",1522.13182922027,"Bronx Park and Fordham","x2022_08_31"
10458,"Bronx",1552.40136361114,"Bronx Park and Fordham","x2022_09_30"
10458,"Bronx",1568.25492928403,"Bronx Park and Fordham","x2022_10_31"
10458,"Bronx",1602.94374915948,"Bronx Park and Fordham","x2022_11_30"
10458,"Bronx",1584.65509803582,"Bronx Park and Fordham","x2022_12_31"
10458,"Bronx",1585.08544725363,"Bronx Park and Fordham","x2023_01_31"
10458,"Bronx",1605.23444462607,"Bronx Park and Fordham","x2023_02_28"
10458,"Bronx",1631.5863677306,"Bronx Park and Fordham","x2023_03_31"
10458,"Bronx",1644.53934525035,"Bronx Park and Fordham","x2023_04_30"
10458,"Bronx",1632.41354991131,"Bronx Park and Fordham","x2023_05_31"
10458,"Bronx",1638.25250071204,"Bronx Park and Fordham","x2023_06_30"
10458,"Bronx",1654.28923357476,"Bronx Park and Fordham","x2023_07_31"
10458,"Bronx",1694.2853435328,"Bronx Park and Fordham","x2023_08_31"
10458,"Bronx",1663.45118366331,"Bronx Park and Fordham","x2023_09_30"
10458,"Bronx",1728.50419834205,"Bronx Park and Fordham","x2023_10_31"
10458,"Bronx",1714.50590968202,"Bronx Park and Fordham","x2023_11_30"
10458,"Bronx",1777.78384445757,"Bronx Park and Fordham","x2023_12_31"
10458,"Bronx",1754.97526182769,"Bronx Park and Fordham","x2024_01_31"
10458,"Bronx",1812.77248388705,"Bronx Park and Fordham","x2024_02_29"
10458,"Bronx",2322.1119259929,"Bronx Park and Fordham","x2024_04_30"
10458,"Bronx",2504.05805322471,"Bronx Park and Fordham","x2024_05_31"
10458,"Bronx",2255.95773116141,"Bronx Park and Fordham","x2024_07_31"
10458,"Bronx",2274.52777777778,"Bronx Park and Fordham","x2024_08_31"
10459,"Bronx",3257.78222244734,"Hunts Point and Mott Haven","x2024_07_31"
10459,"Bronx",3456.4,"Hunts Point and Mott Haven","x2024_08_31"
10460,"Bronx",2282.55434631116,"Central Bronx","x2024_07_31"
10460,"Bronx",2250,"Central Bronx","x2024_08_31"
10461,"Bronx",1922.04727683696,"Southeast Bronx","x2020_01_31"
10461,"Bronx",1947.86997015315,"Southeast Bronx","x2020_02_29"
10461,"Bronx",1987.89901489579,"Southeast Bronx","x2020_03_31"
10461,"Bronx",1991.88624721441,"Southeast Bronx","x2020_04_30"
10461,"Bronx",2000.73728719014,"Southeast Bronx","x2020_05_31"
10461,"Bronx",1959.79293421135,"Southeast Bronx","x2020_06_30"
10461,"Bronx",1968.86781236654,"Southeast Bronx","x2020_07_31"
10461,"Bronx",1964.38767713585,"Southeast Bronx","x2020_08_31"
10461,"Bronx",1961.52280449432,"Southeast Bronx","x2020_09_30"
10461,"Bronx",1997.83325364568,"Southeast Bronx","x2020_10_31"
10461,"Bronx",1953.37785676431,"Southeast Bronx","x2020_11_30"
10461,"Bronx",1938.88497646387,"Southeast Bronx","x2020_12_31"
10461,"Bronx",1905.59192316082,"Southeast Bronx","x2021_01_31"
10461,"Bronx",1950.7673124667,"Southeast Bronx","x2021_02_28"
10461,"Bronx",1941.51072599909,"Southeast Bronx","x2021_03_31"
10461,"Bronx",1931.32307199185,"Southeast Bronx","x2021_04_30"
10461,"Bronx",1937.92347576113,"Southeast Bronx","x2021_05_31"
10461,"Bronx",2001.41512611125,"Southeast Bronx","x2021_06_30"
10461,"Bronx",2072.56274808094,"Southeast Bronx","x2021_07_31"
10461,"Bronx",2100.93505142863,"Southeast Bronx","x2021_08_31"
10461,"Bronx",2114.89499052047,"Southeast Bronx","x2021_09_30"
10461,"Bronx",2077.06890801975,"Southeast Bronx","x2021_10_31"
10461,"Bronx",2062.25387703125,"Southeast Bronx","x2021_11_30"
10461,"Bronx",2083.42228970844,"Southeast Bronx","x2021_12_31"
10461,"Bronx",2125.52409777476,"Southeast Bronx","x2022_01_31"
10461,"Bronx",2124.66558301739,"Southeast Bronx","x2022_02_28"
10461,"Bronx",2123.18461121584,"Southeast Bronx","x2022_03_31"
10461,"Bronx",2079.2324191271,"Southeast Bronx","x2022_04_30"
10461,"Bronx",2101.21446141432,"Southeast Bronx","x2022_05_31"
10461,"Bronx",2074.97859558015,"Southeast Bronx","x2022_06_30"
10461,"Bronx",2101.13165915464,"Southeast Bronx","x2022_07_31"
10461,"Bronx",2156.78843422202,"Southeast Bronx","x2022_08_31"
10461,"Bronx",2185.30665283856,"Southeast Bronx","x2022_09_30"
10461,"Bronx",2189.54111180757,"Southeast Bronx","x2022_10_31"
10461,"Bronx",2172.09992360405,"Southeast Bronx","x2022_11_30"
10461,"Bronx",2196.8549125532,"Southeast Bronx","x2022_12_31"
10461,"Bronx",2267.16536193465,"Southeast Bronx","x2023_01_31"
10461,"Bronx",2238.94228536528,"Southeast Bronx","x2023_02_28"
10461,"Bronx",2248.83337944139,"Southeast Bronx","x2023_03_31"
10461,"Bronx",2223.18148211263,"Southeast Bronx","x2023_04_30"
10461,"Bronx",2271.32633969379,"Southeast Bronx","x2023_05_31"
10461,"Bronx",2299.83157270361,"Southeast Bronx","x2023_06_30"
10461,"Bronx",2310.87827583008,"Southeast Bronx","x2023_07_31"
10461,"Bronx",2302.97471332225,"Southeast Bronx","x2023_08_31"
10461,"Bronx",2335.16339944674,"Southeast Bronx","x2023_09_30"
10461,"Bronx",2386.71814456231,"Southeast Bronx","x2023_10_31"
10461,"Bronx",2356.34125204164,"Southeast Bronx","x2023_11_30"
10461,"Bronx",2305.55213240782,"Southeast Bronx","x2023_12_31"
10461,"Bronx",2249.18266571549,"Southeast Bronx","x2024_01_31"
